Staff_Name,Role,Branch_Name,Cal_Year,Cal_Year_Month,Cal_Month_Name,Orders_Processed,Revenue_Handled,Avg_Revenue_Per_Order,Employment_Status
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-01,"January",8,473.67,59.21,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-02,"February",4,65.37,16.34,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-03,"March",8,553.31,69.16,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-04,"April",4,193.84,48.46,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-05,"May",8,416.23,52.03,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-06,"June",11,455.43,41.4,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-07,"July",8,290.61,36.33,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-08,"August",7,189.02,27,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-09,"September",8,396.19,49.52,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-10,"October",15,491.02,32.73,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-11,"November",9,294.49,32.72,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2025,2025-12,"December",19,658.84,34.68,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-01,"January",8,415.24,51.91,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-02,"February",9,306.87,34.1,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-03,"March",13,560.06,43.08,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-04,"April",9,333.04,37,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-05,"May",4,107.6,26.9,ACTIVE
"Rohani Abdullah","MANAGER","Cheras 88 Speedmart",2026,2026-06,"June",15,611.63,40.78,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2021,2021-10,"October",13,520.51,40.04,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2021,2021-11,"November",12,325.78,27.15,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2021,2021-12,"December",17,384.48,22.62,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-01,"January",10,279.33,27.93,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-02,"February",4,170.11,42.53,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-03,"March",10,254.66,25.47,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-04,"April",6,86.88,14.48,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-05,"May",8,190.66,23.83,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-06,"June",7,203.69,29.1,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-07,"July",9,282.02,31.34,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-08,"August",10,467.16,46.72,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-09,"September",9,226.29,25.14,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-10,"October",5,347.96,69.59,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-11,"November",6,244.92,40.82,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2022,2022-12,"December",15,477.55,31.84,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-01,"January",14,635.5,45.39,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-02,"February",3,156.82,52.27,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-03,"March",6,151.33,25.22,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-04,"April",3,226.6,75.53,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-05,"May",1,139.92,139.92,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-06,"June",6,161.44,26.91,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-07,"July",8,284.28,35.54,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-08,"August",4,112.02,28.01,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-09,"September",2,70.94,35.47,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-10,"October",7,203.01,29,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-11,"November",12,568.49,47.37,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2023,2023-12,"December",21,853.11,40.62,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-01,"January",8,467.59,58.45,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-02,"February",8,299.96,37.5,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-03,"March",8,374.93,46.87,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-04,"April",3,132.5,44.17,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-05,"May",3,147.98,49.33,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-06,"June",11,385.33,35.03,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-07,"July",3,272.83,90.94,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-08,"August",7,258.99,37,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-09,"September",7,315.85,45.12,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-10,"October",8,269.92,33.74,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-11,"November",11,388.26,35.3,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2024,2024-12,"December",24,940.64,39.19,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-01,"January",9,270.92,30.1,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-02,"February",1,15.99,15.99,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-03,"March",3,100.64,33.55,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-04,"April",6,158.17,26.36,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-05,"May",9,282.75,31.42,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-06,"June",5,148.52,29.7,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-07,"July",10,387.02,38.7,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-08,"August",9,237.85,26.43,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-09,"September",9,297.87,33.1,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-10,"October",9,257.54,28.62,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-11,"November",17,545.39,32.08,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2025,2025-12,"December",24,964.89,40.2,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-01,"January",11,465.34,42.3,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-02,"February",23,820.77,35.69,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-03,"March",8,383.85,47.98,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-04,"April",11,416.65,37.88,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-05,"May",7,214.24,30.61,ACTIVE
"Rohani Ali","MANAGER","George Town 88 Speedmart",2026,2026-06,"June",13,718.24,55.25,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-04,"April",10,318.96,31.9,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-05,"May",14,413.74,29.55,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-06,"June",10,361.66,36.17,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-07,"July",5,137.59,27.52,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-08,"August",10,288.96,28.9,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-09,"September",9,395.71,43.97,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-10,"October",7,380.47,54.35,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-11,"November",13,563.03,43.31,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2021,2021-12,"December",10,259.09,25.91,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-01,"January",8,159.57,19.95,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-02,"February",4,141.02,35.26,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-03,"March",9,281.8,31.31,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-04,"April",5,200.07,40.01,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-05,"May",3,137.21,45.74,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-06,"June",9,448.85,49.87,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-07,"July",4,107.61,26.9,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-08,"August",3,63.31,21.1,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-09,"September",4,206.84,51.71,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-10,"October",9,324.68,36.08,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-11,"November",5,78.14,15.63,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2022,2022-12,"December",18,581.98,32.33,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-01,"January",12,761.93,63.49,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-02,"February",3,60.88,20.29,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-03,"March",15,809.93,54,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-04,"April",7,91.34,13.05,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-05,"May",7,248.74,35.53,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-06,"June",8,310.27,38.78,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-07,"July",5,128.28,25.66,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-08,"August",5,234.84,46.97,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-09,"September",11,397.26,36.11,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-10,"October",3,141,47,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-11,"November",8,578.64,72.33,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2023,2023-12,"December",16,513.42,32.09,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-01,"January",6,242.12,40.35,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-02,"February",5,223.62,44.72,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-03,"March",4,160.6,40.15,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-04,"April",5,247.57,49.51,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-05,"May",6,253.92,42.32,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-06,"June",11,356.35,32.4,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-07,"July",7,455.16,65.02,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-08,"August",2,203.15,101.58,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-09,"September",7,269.73,38.53,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-10,"October",6,371.5,61.92,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-11,"November",11,352.62,32.06,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2024,2024-12,"December",18,591.11,32.84,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-01,"January",10,234.31,23.43,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-02,"February",3,100.7,33.57,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-03,"March",8,376.34,47.04,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-04,"April",4,154.05,38.51,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-05,"May",7,241.29,34.47,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-06,"June",10,440.2,44.02,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-07,"July",6,129.39,21.57,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-08,"August",8,270.61,33.83,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-09,"September",16,825.21,51.58,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-10,"October",9,343.4,38.16,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-11,"November",15,505.82,33.72,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2025,2025-12,"December",17,561.11,33.01,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-01,"January",3,145.54,48.51,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-02,"February",10,287.18,28.72,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-03,"March",18,483.93,26.89,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-04,"April",10,229.13,22.91,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-05,"May",5,164.33,32.87,ACTIVE
"Rohani Salleh","MANAGER","Johor Bahru 88 Speedmart",2026,2026-06,"June",12,461.25,38.44,ACTIVE
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-07,"July",11,502.39,45.67,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-08,"August",7,376.58,53.8,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-09,"September",5,107.06,21.41,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-10,"October",6,380.91,63.49,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-11,"November",9,294.52,32.72,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2023,2023-12,"December",10,455.19,45.52,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-01,"January",7,202.98,29,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-02,"February",9,413.36,45.93,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-03,"March",5,543.52,108.7,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-04,"April",6,445.95,74.33,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-05,"May",2,70.87,35.44,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-06,"June",9,370.48,41.16,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-07,"July",7,454.45,64.92,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-08,"August",5,331.73,66.35,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-09,"September",4,97.96,24.49,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-10,"October",6,482.69,80.45,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-11,"November",14,426.19,30.44,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2024,2024-12,"December",16,697.52,43.6,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-01,"January",8,432.2,54.03,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-02,"February",5,250.35,50.07,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-03,"March",8,510.03,63.75,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-04,"April",5,191.05,38.21,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-05,"May",10,303.39,30.34,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-06,"June",11,445.16,40.47,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-07,"July",10,476,47.6,RESIGNED
"Rosli Abdullah","CASHIER","Kuching 88 Speedmart",2025,2025-08,"August",1,25.32,25.32,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-01,"January",12,387.19,32.27,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-02,"February",20,471.4,23.57,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-03,"March",15,428.05,28.54,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-04,"April",7,270.53,38.65,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-05,"May",8,302.25,37.78,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-06,"June",8,409.25,51.16,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-07,"July",9,288.38,32.04,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-08,"August",6,210.72,35.12,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-09,"September",5,226.16,45.23,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-10,"October",6,114.62,19.1,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-11,"November",12,413.12,34.43,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2021,2021-12,"December",18,491.04,27.28,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-01,"January",11,400.82,36.44,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-02,"February",3,62.51,20.84,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-03,"March",8,358.02,44.75,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-04,"April",5,163.48,32.7,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-05,"May",6,313.25,52.21,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-06,"June",8,436.69,54.59,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-07,"July",9,374.18,41.58,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-08,"August",7,185.68,26.53,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-09,"September",1,79.65,79.65,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-10,"October",4,314.72,78.68,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-11,"November",15,500.28,33.35,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2022,2022-12,"December",15,437.49,29.17,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-01,"January",15,394.25,26.28,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-02,"February",5,189.27,37.85,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-03,"March",5,72.59,14.52,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-04,"April",7,282.13,40.3,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-05,"May",7,178.7,25.53,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-06,"June",4,116.35,29.09,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-07,"July",3,364.78,121.59,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-08,"August",7,262.12,37.45,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-09,"September",5,290.67,58.13,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-10,"October",7,193.59,27.66,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-11,"November",17,644.59,37.92,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2023,2023-12,"December",12,409.47,34.12,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-01,"January",12,403.89,33.66,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-02,"February",12,438.4,36.53,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-03,"March",4,263.9,65.98,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-04,"April",8,307.35,38.42,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-05,"May",7,265.94,37.99,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-06,"June",7,399.43,57.06,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-07,"July",11,344.45,31.31,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-08,"August",9,287.39,31.93,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-09,"September",12,481.78,40.15,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-10,"October",8,261.11,32.64,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-11,"November",14,457.39,32.67,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2024,2024-12,"December",25,963.03,38.52,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2025,2025-01,"January",11,193.8,17.62,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2025,2025-02,"February",3,90.64,30.21,RESIGNED
"Rosli Ahmad","CASHIER","Klang 88 Speedmart",2025,2025-03,"March",7,285.43,40.78,RESIGNED
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-06,"June",10,225.83,22.58,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-07,"July",4,230.18,57.55,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-08,"August",6,436.32,72.72,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-09,"September",6,126.34,21.06,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-10,"October",10,396.31,39.63,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-11,"November",7,321.97,46,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2022,2022-12,"December",6,222.9,37.15,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-01,"January",6,317.5,52.92,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-02,"February",6,160.47,26.75,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-03,"March",5,362.56,72.51,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-04,"April",7,219.1,31.3,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-05,"May",7,263.09,37.58,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-06,"June",4,132.81,33.2,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-07,"July",8,495.67,61.96,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-08,"August",6,297.11,49.52,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-09,"September",3,110.85,36.95,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-10,"October",3,68.16,22.72,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-11,"November",9,300.26,33.36,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2023,2023-12,"December",8,272.41,34.05,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2024,2024-01,"January",3,43.29,14.43,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2024,2024-02,"February",11,397.01,36.09,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2024,2024-03,"March",3,45.1,15.03,ACTIVE
"Rosli Ali","MANAGER","Melaka 88 Speedmart",2024,2024-04,"April",4,63.61,15.9,ACTIVE
