"CUSTOMER_KEY","CUSTOMER_ID","CUSTOMER_NAME","IS_BENEFICIARY","TIER_NAME","JOIN_DATE","CUSTOMER_TENURE_DAYS","LAST_PURCHASE_DATE","DAYS_SINCE_LAST_PURCHASE","TOTAL_PURCHASES","TOTAL_SALES_AMOUNT","TOTAL_REFUND_AMOUNT","TOTAL_SPENDING","CUSTOMER_LIFETIME_VALUE","AVERAGE_ORDER_VALUE","RECENCY_SCORE","FREQUENCY_SCORE","MONETARY_SCORE","RFM_SEGMENT","CHURN_RISK","PREFERRED_CATEGORY","PREFERRED_BRANCH","PREFERRED_BRANCH_CITY","PREFERRED_BRANCH_STATE"
15349,"C3349","Goh Wai Keong","N","Normal Member","2025-12-27",185,"2025-10-05",268,1,35.63,0,35.63,35.63,35.63,1,1,1,"Hibernating","High Risk","Alcoholic Beverages","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15350,"C3350","Chia Mei Qi","N","Non-Member",,,"2025-12-28",184,1,36.3,0,36.3,36.3,36.3,1,1,1,"Hibernating","High Risk","Snacks and Confectionery","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15351,"C3351","Chong Yi Wen","N","Normal Member","2026-02-21",129,"2026-06-06",24,2,136.13,0,136.13,136.13,68.07,5,1,2,"New Customers","Low Risk","Imported Goods","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15352,"C3352","Arjun a/l Anand","N","Normal Member","2025-06-09",386,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15353,"C3353","Lim Jun Hao","Y","Normal Member","2025-07-12",353,"2026-05-31",30,8,203.33,0,203.33,203.33,25.42,5,3,2,"Potential Loyal","Low Risk","Dairy Products","Ampang 88 Speedmart","Ampang","Selangor"
15354,"C3354","Ong Jun Hao","N","Normal Member","2025-08-31",303,"2025-12-02",210,1,12.26,0,12.26,12.26,12.26,1,1,1,"Hibernating","High Risk","Rice and Grains","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15355,"C3355","Amir bin Zainal","N","Non-Member",,,"2025-12-05",207,1,14.27,0,14.27,14.27,14.27,1,1,1,"Hibernating","High Risk","Stationery and Daily Needs","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15356,"C3356","Liyana binti Salleh","N","VIP Member","2026-02-14",136,"2025-12-25",187,1,68.73,0,68.73,68.73,68.73,1,1,1,"Hibernating","High Risk","Alcoholic Beverages","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15357,"C3357","Teoh Mei Ling","N","Non-Member",,,"2026-03-10",112,1,64.42,0,64.42,64.42,64.42,2,1,1,"Hibernating","Medium Risk","Alcoholic Beverages","George Town 88 Speedmart","George Town","Penang"
15358,"C3358","Danish bin Hamid","N","Normal Member","2026-04-22",69,"2025-08-11",323,1,51.83,0,51.83,51.83,51.83,1,1,1,"Hibernating","High Risk","Household Cleaning","George Town 88 Speedmart","George Town","Penang"
15359,"C3359","Adilah binti Ibrahim","N","Non-Member",,,"2026-03-18",104,2,101.92,0,101.92,101.92,50.96,2,1,2,"Hibernating","Medium Risk","Stationery and Daily Needs","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15360,"C3360","Ong Yoke Leng","N","Normal Member","2026-03-14",108,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15361,"C3361","Adilah binti Basri","N","VIP Member","2026-02-22",128,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15362,"C3362","Arjun a/l Maniam","N","Normal Member","2025-12-15",197,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15363,"C3363","Grace a/p Subramaniam","Y","Non-Member",,,"2026-06-26",4,11,429.95,0,429.95,429.95,39.09,5,4,4,"Champions","Low Risk","Canned and Packaged Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15364,"C3364","Yeoh Li Xuan","N","Non-Member",,,"2026-01-01",180,1,12.31,0,12.31,12.31,12.31,2,1,1,"Hibernating","Medium Risk","Beverages","Melaka 88 Speedmart","Melaka","Melaka"
15365,"C3365","Nasir bin Ismail","N","Normal Member","2025-11-13",229,"2026-03-14",108,1,50.24,0,50.24,50.24,50.24,2,1,1,"Hibernating","Medium Risk","Imported Goods","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15366,"C3366","Fong Kar Yee","N","Non-Member",,,"2026-05-19",42,4,134.25,0,134.25,134.25,33.56,4,2,2,"Potential Loyal","Low Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15367,"C3367","Chia Wan Ting","Y","Normal Member","2026-04-29",62,"2026-04-03",88,3,105.78,0,105.78,105.78,35.26,3,2,2,"Need Attention","Low Risk","Cooking Essentials","Klang 88 Speedmart","Klang","Selangor"
15368,"C3368","Qistina binti Yusof","N","Non-Member",,,"2026-06-02",28,1,199.99,0,199.99,199.99,199.99,5,1,2,"New Customers","Low Risk","Organic Foods","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15369,"C3369","Khalid bin Abdullah","N","Normal Member","2026-04-28",63,"2026-06-15",15,3,75.96,0,75.96,75.96,25.32,5,2,1,"New Customers","Low Risk","Alcoholic Beverages","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15370,"C3370","Siti binti Ibrahim","N","Non-Member",,,"2026-05-05",56,1,27.16,0,27.16,27.16,27.16,4,1,1,"New Customers","Low Risk","Baby Products","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15371,"C3371","Low Yi Wen","N","Normal Member","2025-07-21",344,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15372,"C3372","Ong Xin Yi","Y","Normal Member","2026-03-18",104,"2026-06-08",22,7,191.47,0,191.47,191.47,27.35,5,3,2,"Potential Loyal","Low Risk","Instant Food","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15373,"C3373","Akmal bin Yusof","N","Non-Member",,,"2025-08-13",321,1,2.45,0,2.45,2.45,2.45,1,1,1,"Hibernating","High Risk","Cooking Essentials","Ipoh 88 Speedmart","Ipoh","Perak"
15374,"C3374","Zahir bin Razak","Y","Normal Member","2025-07-01",364,"2026-05-18",43,3,36.59,0,36.59,36.59,12.2,4,2,1,"New Customers","Low Risk","Cooking Essentials","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15375,"C3375","Khadijah binti Omar","N","Normal Member","2026-06-16",14,"2026-01-22",159,2,210.23,0,210.23,210.23,105.12,2,1,3,"At Risk","Medium Risk","Alcoholic Beverages","Ampang 88 Speedmart","Ampang","Selangor"
15376,"C3376","Alvin a/l Chandran","N","Normal Member","2026-04-25",66,"2025-12-20",192,1,12.29,0,12.29,12.29,12.29,1,1,1,"Hibernating","High Risk","Rice and Grains","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15377,"C3377","Ho Hong Sheng","N","Normal Member","2025-08-06",328,"2026-03-27",95,1,7.38,0,7.38,7.38,7.38,2,1,1,"Hibernating","Medium Risk","Snacks and Confectionery","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15378,"C3378","Aiman bin Azman","N","Normal Member","2026-04-26",65,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15379,"C3379","Goh Li Xuan","N","Normal Member","2025-07-16",349,"2026-05-02",59,1,12.35,0,12.35,12.35,12.35,4,1,1,"New Customers","Low Risk","Household Cleaning","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15380,"C3380","Aiman bin Omar","N","Non-Member",,,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15381,"C3381","Kevin Kedit","N","Normal Member","2025-12-12",200,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15382,"C3382","Khalid bin Omar","N","Normal Member","2025-09-25",278,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15383,"C3383","Farah binti Jamal","N","VIP Member","2025-08-06",328,"2026-05-29",32,2,49.98,0,49.98,49.98,24.99,4,1,1,"New Customers","Low Risk","Snacks and Confectionery","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15384,"C3384","Fatin binti Kamal","N","Normal Member","2026-02-14",136,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15385,"C3385","Hana binti Kamal","Y","Non-Member",,,"2026-05-05",56,7,141.63,0,141.63,141.63,20.23,4,3,2,"Potential Loyal","Low Risk","Canned and Packaged Food","George Town 88 Speedmart","George Town","Penang"
15386,"C3386","Fong Shi Hao","Y","Normal Member","2026-06-23",7,"2026-06-15",15,7,465.42,0,465.42,465.42,66.49,5,3,4,"Potential Loyal","Low Risk","Canned and Packaged Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15387,"C3387","Lee Cheng Wei","N","Normal Member","2026-03-14",108,"2026-04-14",77,2,104.09,0,104.09,104.09,52.05,3,1,2,"Need Attention","Low Risk","Beverages","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15388,"C3388","Ho Siew Chin","Y","Non-Member",,,"2026-03-21",101,3,79.78,0,79.78,79.78,26.59,2,2,1,"Hibernating","Medium Risk","Dairy Products","George Town 88 Speedmart","George Town","Penang"
15389,"C3389","Sonia Janting","N","Normal Member","2026-03-05",117,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15390,"C3390","Goh Ming Jie","N","Normal Member","2025-09-07",296,"2025-11-24",218,1,24.39,0,24.39,24.39,24.39,1,1,1,"Hibernating","High Risk","Stationery and Daily Needs","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15391,"C3391","Amir bin Yusof","N","Normal Member","2026-05-11",50,"2025-12-31",181,1,19.67,0,19.67,19.67,19.67,1,1,1,"Hibernating","High Risk","Frozen Food","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15392,"C3392","Chew Boon Hui","N","Normal Member","2025-08-14",320,"2025-12-25",187,2,121.93,0,121.93,121.93,60.97,1,1,2,"Hibernating","High Risk","Stationery and Daily Needs","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15393,"C3393","Deepa a/p Krishnan","N","Non-Member",,,"2025-08-02",332,1,23.42,0,23.42,23.42,23.42,1,1,1,"Hibernating","High Risk","Household Cleaning","Ipoh 88 Speedmart","Ipoh","Perak"
15394,"C3394","Yeoh Boon Hui","Y","Non-Member",,,"2026-06-05",25,7,175.22,0,175.22,175.22,25.03,5,3,2,"Potential Loyal","Low Risk","Instant Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15395,"C3395","Zara binti Ismail","N","Non-Member",,,"2026-04-20",71,1,41.99,0,41.99,41.99,41.99,3,1,1,"Need Attention","Low Risk","Household Cleaning","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15396,"C3396","Chin Zhi Hao","N","Normal Member","2026-02-24",126,"2025-10-06",267,1,81.97,0,81.97,81.97,81.97,1,1,1,"Hibernating","High Risk","Baby Products","Melaka 88 Speedmart","Melaka","Melaka"
15397,"C3397","Imran bin Basri","N","VIP Member","2026-05-16",45,"2025-12-30",182,1,17.65,0,17.65,17.65,17.65,1,1,1,"Hibernating","High Risk","Cooking Essentials","Klang 88 Speedmart","Klang","Selangor"
15398,"C3398","Chong Zi Xuan","N","Non-Member",,,"2026-06-17",13,3,105.1,0,105.1,105.1,35.03,5,2,2,"Potential Loyal","Low Risk","Canned and Packaged Food","Melaka 88 Speedmart","Melaka","Melaka"
15399,"C3399","Ishaan bin Ibrahim","N","VIP Member","2026-06-14",16,"2026-05-27",34,1,8.42,0,8.42,8.42,8.42,4,1,1,"New Customers","Low Risk","Stationery and Daily Needs","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15400,"C3400","Maisarah binti Ismail","N","Normal Member","2026-03-11",111,"2025-09-14",289,2,142.96,0,142.96,142.96,71.48,1,1,2,"Hibernating","High Risk","Dairy Products","George Town 88 Speedmart","George Town","Penang"
15401,"C3401","Danish bin Fauzi","Y","Normal Member","2026-05-23",38,"2026-06-11",19,7,225.06,0,225.06,225.06,32.15,5,3,3,"Potential Loyal","Low Risk","Baby Products","Ipoh 88 Speedmart","Ipoh","Perak"
15402,"C3402","Aarav a/l Raj","N","Normal Member","2026-06-25",5,"2026-03-02",120,1,171.56,0,171.56,171.56,171.56,2,1,2,"Hibernating","Medium Risk","Premium Items","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15403,"C3403","Nasir bin Razak","N","Non-Member",,,"2025-12-05",207,3,55.25,0,55.25,55.25,18.42,1,2,1,"Hibernating","High Risk","Personal Care","Melaka 88 Speedmart","Melaka","Melaka"
15404,"C3404","Aiman bin Yusof","Y","Non-Member",,,"2026-06-07",23,5,138.35,0,138.35,138.35,27.67,5,3,2,"Potential Loyal","Low Risk","Snacks and Confectionery","Ampang 88 Speedmart","Ampang","Selangor"
15405,"C3405","Danish bin Hamid","N","Non-Member",,,"2026-01-22",159,1,73.97,0,73.97,73.97,73.97,2,1,1,"Hibernating","Medium Risk","Alcoholic Beverages","Shah Alam 88 Speedmart","Shah Alam","Selangor"
15406,"C3406","Nasir bin Hamid","N","Normal Member","2025-08-08",326,"2026-06-05",25,4,131.89,0,131.89,131.89,32.97,5,2,2,"Potential Loyal","Low Risk","Dairy Products","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15407,"C3407","Sabrina binti Omar","Y","Non-Member",,,"2026-06-27",3,7,115.05,0,115.05,115.05,16.44,5,3,2,"Potential Loyal","Low Risk","Canned and Packaged Food","Melaka 88 Speedmart","Melaka","Melaka"
15408,"C3408","Farah binti Hamid","N","VIP Member","2026-05-07",54,"2026-02-11",139,5,302.52,0,302.52,302.52,60.5,2,3,3,"At Risk","Medium Risk","Rice and Grains","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15409,"C3409","Hafiz bin Omar","N","Normal Member","2025-10-09",264,"2026-02-15",135,1,13.35,0,13.35,13.35,13.35,2,1,1,"Hibernating","Medium Risk","Dairy Products","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15410,"C3410","Nabilah binti Nasir","N","Non-Member",,,"2025-09-17",286,1,80.67,0,80.67,80.67,80.67,1,1,1,"Hibernating","High Risk","Alcoholic Beverages","Ampang 88 Speedmart","Ampang","Selangor"
15411,"C3411","Ong Chun Wai","N","Non-Member",,,"2026-02-04",146,2,49.4,0,49.4,49.4,24.7,2,1,1,"Hibernating","Medium Risk","Frozen Food","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15412,"C3412","Mardhiah binti Hassan","Y","Non-Member",,,"2026-04-02",89,4,106.1,0,106.1,106.1,26.53,3,2,2,"Need Attention","Low Risk","Personal Care","George Town 88 Speedmart","George Town","Penang"
15413,"C3413","Goh Jia En","Y","Normal Member","2025-10-16",257,"2026-06-30",0,12,618.42,0,618.42,618.42,51.54,5,4,5,"Champions","Low Risk","Frozen Food","Ampang 88 Speedmart","Ampang","Selangor"
15414,"C3414","Natalie a/p Subramaniam","N","Non-Member",,,"2026-01-10",171,2,257.06,0,257.06,257.06,128.53,2,1,3,"At Risk","Medium Risk","Beverages","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15415,"C3415","Aiman bin Abdullah","N","Non-Member",,,"2026-01-07",174,2,216.94,0,216.94,216.94,108.47,2,1,3,"At Risk","Medium Risk","Instant Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15416,"C3416","Kevin Kedit","Y","Normal Member","2025-12-28",184,"2026-02-24",126,6,155.43,0,155.43,155.43,25.91,2,3,2,"At Risk","Medium Risk","Instant Food","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15417,"C3417","Nurul binti Azman","N","Normal Member","2025-10-20",253,"2025-12-15",197,3,118.1,0,118.1,118.1,39.37,1,2,2,"Hibernating","High Risk","Alcoholic Beverages","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15418,"C3418","Zahir bin Ahmad","N","Normal Member","2026-04-12",79,"2026-05-29",32,2,68.67,0,68.67,68.67,34.34,4,1,1,"New Customers","Low Risk","Stationery and Daily Needs","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15419,"C3419","Clarissa a/p Devi","N","Non-Member",,,"2025-11-14",228,2,147.52,0,147.52,147.52,73.76,1,1,2,"Hibernating","High Risk","Premium Items","Ampang 88 Speedmart","Ampang","Selangor"
15420,"C3420","Yeoh Kai Xin","N","Non-Member",,,"2026-05-31",30,3,55.82,0,55.82,55.82,18.61,5,2,1,"New Customers","Low Risk","Dairy Products","Melaka 88 Speedmart","Melaka","Melaka"
15421,"C3421","Rafiq bin Omar","N","Normal Member","2026-03-19",103,"2026-03-01",121,1,42.75,0,42.75,42.75,42.75,2,1,1,"Hibernating","Medium Risk","Baby Products","Ipoh 88 Speedmart","Ipoh","Perak"
15422,"C3422","Felix Jalong","N","Normal Member","2025-08-18",316,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15423,"C3423","Hakim bin Razak","N","Normal Member","2026-01-01",180,"2026-02-05",145,1,40.86,0,40.86,40.86,40.86,2,1,1,"Hibernating","Medium Risk","Stationery and Daily Needs","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15424,"C3424","Letchumy a/p Muthu","N","Normal Member","2025-12-14",198,"2025-12-30",182,2,107.24,0,107.24,107.24,53.62,1,1,2,"Hibernating","High Risk","Baby Products","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15425,"C3425","Farah binti Ibrahim","N","Normal Member","2025-09-04",299,"2026-06-06",24,2,209.05,0,209.05,209.05,104.53,5,1,3,"Potential Loyal","Low Risk","Baby Products","Ampang 88 Speedmart","Ampang","Selangor"
15426,"C3426","Danish bin Ismail","N","Normal Member","2026-03-17",105,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15427,"C3427","Divya a/p Pillai","N","Normal Member","2026-02-13",137,"2026-03-03",119,3,188,0,188,188,62.67,2,2,2,"Hibernating","Medium Risk","Rice and Grains","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15428,"C3428","Aqilah binti Razak","N","VIP Member","2025-12-22",190,"2026-03-20",102,3,30.12,0,30.12,30.12,10.04,2,2,1,"Hibernating","Medium Risk","Dairy Products","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15429,"C3429","Nurul binti Fauzi","N","Non-Member",,,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15430,"C3430","Wong Xin Yi","Y","Non-Member",,,"2026-06-29",1,7,175.74,0,175.74,175.74,25.11,5,3,2,"Potential Loyal","Low Risk","Beverages","George Town 88 Speedmart","George Town","Penang"
15431,"C3431","Kevin a/l Raman","N","Non-Member",,,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15432,"C3432","Amir bin Hamid","N","Non-Member",,,"2026-02-18",132,2,65.74,0,65.74,65.74,32.87,2,1,1,"Hibernating","Medium Risk","Instant Food","Klang 88 Speedmart","Klang","Selangor"
15433,"C3433","Mardhiah binti Ishak","Y","Normal Member","2026-03-03",119,"2026-03-21",101,5,133.09,0,133.09,133.09,26.62,2,3,2,"At Risk","Medium Risk","Baby Products","Melaka 88 Speedmart","Melaka","Melaka"
15434,"C3434","Aiman bin Mahmud","Y","VIP Member","2026-05-28",33,"2026-06-14",16,6,191.84,0,191.84,191.84,31.97,5,3,2,"Potential Loyal","Low Risk","Rice and Grains","Ampang 88 Speedmart","Ampang","Selangor"
15435,"C3435","Kavitha a/p Letchumy","Y","Normal Member","2025-11-22",220,"2026-04-27",64,2,100.05,0,100.05,100.05,50.03,3,1,2,"Need Attention","Low Risk","Stationery and Daily Needs","George Town 88 Speedmart","George Town","Penang"
15436,"C3436","Sabrina binti Ahmad","Y","VIP Member","2026-02-19",131,"2026-03-03",119,5,194.63,0,194.63,194.63,38.93,2,3,2,"At Risk","Medium Risk","Baby Products","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15437,"C3437","Nadia binti Razak","N","Normal Member","2026-05-30",31,"2025-12-19",193,2,58.98,0,58.98,58.98,29.49,1,1,1,"Hibernating","High Risk","Household Cleaning","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
15438,"C3438","Zahir bin Ishak","Y","Normal Member","2025-12-02",210,"2026-06-04",26,3,99.22,0,99.22,99.22,33.07,5,2,2,"Potential Loyal","Low Risk","Canned and Packaged Food","George Town 88 Speedmart","George Town","Penang"
15439,"C3439","Goh Shu Fen","Y","Non-Member",,,"2026-03-23",99,2,187.63,0,187.63,187.63,93.82,2,1,2,"Hibernating","Medium Risk","Dairy Products","Melaka 88 Speedmart","Melaka","Melaka"
15440,"C3440","Qistina binti Omar","N","Normal Member","2026-02-17",133,"2026-04-27",64,2,91.61,0,91.61,91.61,45.81,3,1,2,"Need Attention","Low Risk","Snacks and Confectionery","Klang 88 Speedmart","Klang","Selangor"
15441,"C3441","Danish bin Ibrahim","N","Normal Member","2025-09-12",291,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15442,"C3442","Syahirah binti Yusof","N","VIP Member","2026-01-24",157,"2026-06-18",12,2,29.47,0,29.47,29.47,14.74,5,1,1,"New Customers","Low Risk","Frozen Food","George Town 88 Speedmart","George Town","Penang"
15443,"C3443","Devi a/p Devi","N","Non-Member",,,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15444,"C3444","Aiman bin Ahmad","Y","Non-Member",,,"2026-06-15",15,9,427.13,0,427.13,427.13,47.46,5,4,4,"Champions","Low Risk","Frozen Food","Ampang 88 Speedmart","Ampang","Selangor"
15445,"C3445","Jannah binti Ahmad","N","Normal Member","2025-10-26",247,"2025-10-30",243,1,41.8,0,41.8,41.8,41.8,1,1,1,"Hibernating","High Risk","Baby Products","Klang 88 Speedmart","Klang","Selangor"
15446,"C3446","Intan binti Abdullah","Y","VIP Member","2025-09-26",277,"2026-06-08",22,9,258.91,0,258.91,258.91,28.77,5,4,3,"Loyal Customers","Low Risk","Cooking Essentials","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15447,"C3447","Sabrina binti Azman","Y","Normal Member","2026-05-24",37,"2026-02-14",136,4,71.9,0,71.9,71.9,17.98,2,2,1,"Hibernating","Medium Risk","Personal Care","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15448,"C3448","Ng Pei Shan","Y","Normal Member","2026-06-14",16,"2026-06-02",28,5,146.71,0,146.71,146.71,29.34,5,3,2,"Potential Loyal","Low Risk","Dairy Products","Klang 88 Speedmart","Klang","Selangor"
15449,"C3449","Marcus Bansa","N","Normal Member","2025-11-26",216,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15450,"C3450","Sonia Janting","Y","Normal Member","2026-02-03",147,"2026-06-23",7,3,55.14,0,55.14,55.14,18.38,5,2,1,"New Customers","Low Risk","Beverages","George Town 88 Speedmart","George Town","Penang"
15451,"C3451","Chong Yi Chen","N","Normal Member","2025-09-30",273,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15452,"C3452","Nabil bin Ismail","N","Non-Member",,,"2025-11-04",238,1,16.58,0,16.58,16.58,16.58,1,1,1,"Hibernating","High Risk","Stationery and Daily Needs","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
15453,"C3453","Loh Zi Xuan","N","VIP Member","2025-11-18",224,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15454,"C3454","Siti binti Omar","N","Normal Member","2025-10-06",267,"2026-06-12",18,2,21.64,0,21.64,21.64,10.82,5,1,1,"New Customers","Low Risk","Dairy Products","Klang 88 Speedmart","Klang","Selangor"
15455,"C3455","Chin Jun Hao","N","Non-Member",,,"2026-05-21",40,2,112.99,0,112.99,112.99,56.5,4,1,2,"New Customers","Low Risk","Frozen Food","Melaka 88 Speedmart","Melaka","Melaka"
15456,"C3456","Zahir bin Yusof","N","Normal Member","2026-02-26",124,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15457,"C3457","Naveen a/l Kumar","N","Normal Member","2026-05-03",58,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15458,"C3458","Ong Kar Yee","N","Non-Member",,,"2026-03-18",104,2,101.91,0,101.91,101.91,50.96,2,1,2,"Hibernating","Medium Risk","Baby Products","Ampang 88 Speedmart","Ampang","Selangor"
15459,"C3459","Nadia binti Azman","Y","Normal Member","2025-12-01",211,"2026-02-24",126,3,66.63,0,66.63,66.63,22.21,2,2,1,"Hibernating","Medium Risk","Organic Foods","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
15460,"C3460","Ahmad bin Ismail","Y","Normal Member","2025-12-09",203,"2026-06-06",24,3,95.7,0,95.7,95.7,31.9,5,2,2,"Potential Loyal","Low Risk","Rice and Grains","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
15461,"C3461","Lee Jia Wei","N","Normal Member","2025-09-24",279,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
15462,"C3462","Alvin Laja","N","Non-Member",,,"2025-10-10",263,1,17.06,0,17.06,17.06,17.06,1,1,1,"Hibernating","High Risk","Instant Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
15463,"C3463","Khalid bin Abdullah","Y","Non-Member",,,"2026-05-23",38,5,331.49,0,331.49,331.49,66.3,4,3,3,"Potential Loyal","Low Risk","Household Cleaning","Ampang 88 Speedmart","Ampang","Selangor"
